starttime	seconds	ctime	dtime	ttime	wait
Sun Dec 11 17:02:36 2022	1670749356	0	384	384	384
Sun Dec 11 17:02:38 2022	1670749358	0	384	384	384
Sun Dec 11 17:02:38 2022	1670749358	0	384	384	384
Sun Dec 11 17:02:38 2022	1670749358	0	384	384	384
Sun Dec 11 17:02:37 2022	1670749357	0	384	384	384
Sun Dec 11 17:02:35 2022	1670749355	0	384	385	384
Sun Dec 11 17:02:34 2022	1670749354	0	384	385	384
Sun Dec 11 17:02:33 2022	1670749353	0	384	385	384
Sun Dec 11 17:02:36 2022	1670749356	0	385	385	384
Sun Dec 11 17:02:34 2022	1670749354	0	385	385	384
Sun Dec 11 17:02:38 2022	1670749358	0	385	385	384
Sun Dec 11 17:02:35 2022	1670749355	0	385	385	381
Sun Dec 11 17:02:34 2022	1670749354	0	385	385	384
Sun Dec 11 17:02:37 2022	1670749357	0	385	385	384
Sun Dec 11 17:02:35 2022	1670749355	0	385	385	384
Sun Dec 11 17:02:39 2022	1670749359	0	385	385	385
Sun Dec 11 17:02:35 2022	1670749355	0	385	385	383
Sun Dec 11 17:02:39 2022	1670749359	0	385	385	384
Sun Dec 11 17:02:36 2022	1670749356	0	385	385	384
Sun Dec 11 17:02:39 2022	1670749359	0	385	385	385
Sun Dec 11 17:02:37 2022	1670749357	0	385	385	385
Sun Dec 11 17:02:39 2022	1670749359	0	385	385	384
Sun Dec 11 17:02:37 2022	1670749357	0	385	385	384
Sun Dec 11 17:02:37 2022	1670749357	0	385	385	385
Sun Dec 11 17:02:36 2022	1670749356	0	385	385	385
Sun Dec 11 17:02:33 2022	1670749353	0	385	385	385
Sun Dec 11 17:02:36 2022	1670749356	0	385	385	384
Sun Dec 11 17:02:32 2022	1670749352	0	385	385	385
Sun Dec 11 17:02:34 2022	1670749354	0	385	385	384
Sun Dec 11 17:02:34 2022	1670749354	0	385	385	385
Sun Dec 11 17:02:36 2022	1670749356	0	385	385	385
Sun Dec 11 17:02:35 2022	1670749355	0	385	386	385
Sun Dec 11 17:02:32 2022	1670749352	4	382	386	381
Sun Dec 11 17:02:36 2022	1670749356	0	385	386	382
Sun Dec 11 17:02:36 2022	1670749356	0	385	386	385
Sun Dec 11 17:02:39 2022	1670749359	0	386	386	385
Sun Dec 11 17:02:39 2022	1670749359	0	386	386	385
Sun Dec 11 17:02:36 2022	1670749356	0	386	386	385
Sun Dec 11 17:02:37 2022	1670749357	0	386	386	385
Sun Dec 11 17:02:35 2022	1670749355	0	386	386	385
Sun Dec 11 17:02:36 2022	1670749356	0	386	386	385
Sun Dec 11 17:02:36 2022	1670749356	0	386	386	385
Sun Dec 11 17:02:38 2022	1670749358	0	386	386	385
Sun Dec 11 17:02:36 2022	1670749356	0	386	386	385
Sun Dec 11 17:02:37 2022	1670749357	0	386	386	385
Sun Dec 11 17:02:39 2022	1670749359	0	386	386	386
Sun Dec 11 17:02:35 2022	1670749355	0	386	386	385
Sun Dec 11 17:02:38 2022	1670749358	0	386	386	386
Sun Dec 11 17:02:38 2022	1670749358	0	386	386	386
Sun Dec 11 17:02:36 2022	1670749356	0	386	386	386
Sun Dec 11 17:02:36 2022	1670749356	0	386	386	385
Sun Dec 11 17:02:39 2022	1670749359	0	386	386	386
Sun Dec 11 17:02:32 2022	1670749352	0	386	387	386
Sun Dec 11 17:02:36 2022	1670749356	0	387	387	386
Sun Dec 11 17:02:37 2022	1670749357	0	387	387	386
Sun Dec 11 17:02:39 2022	1670749359	0	387	387	385
Sun Dec 11 17:02:38 2022	1670749358	0	387	387	386
Sun Dec 11 17:02:38 2022	1670749358	0	386	387	385
Sun Dec 11 17:02:35 2022	1670749355	0	387	387	385
Sun Dec 11 17:02:38 2022	1670749358	0	387	387	385
Sun Dec 11 17:02:34 2022	1670749354	0	387	387	386
Sun Dec 11 17:02:36 2022	1670749356	0	387	387	386
Sun Dec 11 17:02:37 2022	1670749357	0	387	387	386
Sun Dec 11 17:02:34 2022	1670749354	0	387	387	386
Sun Dec 11 17:02:37 2022	1670749357	0	387	387	386
Sun Dec 11 17:02:34 2022	1670749354	0	387	387	386
Sun Dec 11 17:02:35 2022	1670749355	0	387	387	386
Sun Dec 11 17:02:34 2022	1670749354	0	387	387	386
Sun Dec 11 17:02:39 2022	1670749359	0	387	387	386
Sun Dec 11 17:02:36 2022	1670749356	0	387	387	386
Sun Dec 11 17:02:36 2022	1670749356	0	387	387	385
Sun Dec 11 17:02:37 2022	1670749357	0	387	387	386
Sun Dec 11 17:02:39 2022	1670749359	0	387	387	386
Sun Dec 11 17:02:35 2022	1670749355	0	387	387	383
Sun Dec 11 17:02:39 2022	1670749359	0	387	387	386
Sun Dec 11 17:02:32 2022	1670749352	4	383	387	382
Sun Dec 11 17:02:36 2022	1670749356	0	387	387	387
Sun Dec 11 17:02:37 2022	1670749357	0	387	387	385
Sun Dec 11 17:02:38 2022	1670749358	0	387	387	387
Sun Dec 11 17:02:39 2022	1670749359	0	387	387	387
Sun Dec 11 17:02:39 2022	1670749359	0	387	387	387
Sun Dec 11 17:02:34 2022	1670749354	0	387	387	387
Sun Dec 11 17:02:38 2022	1670749358	0	387	387	387
Sun Dec 11 17:02:37 2022	1670749357	0	387	387	387
Sun Dec 11 17:02:33 2022	1670749353	0	387	388	386
Sun Dec 11 17:02:35 2022	1670749355	0	387	388	387
Sun Dec 11 17:02:39 2022	1670749359	0	387	388	387
Sun Dec 11 17:02:35 2022	1670749355	0	388	388	387
Sun Dec 11 17:02:35 2022	1670749355	0	388	388	387
Sun Dec 11 17:02:37 2022	1670749357	0	388	388	387
Sun Dec 11 17:02:32 2022	1670749352	4	384	388	383
Sun Dec 11 17:02:33 2022	1670749353	0	388	388	387
Sun Dec 11 17:02:38 2022	1670749358	0	388	388	387
Sun Dec 11 17:02:33 2022	1670749353	0	388	388	387
Sun Dec 11 17:02:36 2022	1670749356	0	388	388	387
Sun Dec 11 17:02:35 2022	1670749355	0	388	388	387
Sun Dec 11 17:02:34 2022	1670749354	0	388	388	387
Sun Dec 11 17:02:37 2022	1670749357	0	388	388	387
Sun Dec 11 17:02:38 2022	1670749358	0	388	388	387
Sun Dec 11 17:02:34 2022	1670749354	0	388	388	388
Sun Dec 11 17:02:36 2022	1670749356	0	388	388	387
Sun Dec 11 17:02:38 2022	1670749358	0	388	388	388
Sun Dec 11 17:02:33 2022	1670749353	0	388	388	387
Sun Dec 11 17:02:36 2022	1670749356	0	388	388	388
Sun Dec 11 17:02:38 2022	1670749358	0	388	388	387
Sun Dec 11 17:02:37 2022	1670749357	0	388	389	388
Sun Dec 11 17:02:37 2022	1670749357	0	388	389	388
Sun Dec 11 17:02:37 2022	1670749357	0	388	389	388
Sun Dec 11 17:02:39 2022	1670749359	0	388	389	388
Sun Dec 11 17:02:40 2022	1670749360	0	388	389	388
Sun Dec 11 17:02:35 2022	1670749355	0	388	389	387
Sun Dec 11 17:02:37 2022	1670749357	0	389	389	388
Sun Dec 11 17:02:39 2022	1670749359	0	389	389	388
Sun Dec 11 17:02:38 2022	1670749358	0	389	389	388
Sun Dec 11 17:02:36 2022	1670749356	0	389	389	388
Sun Dec 11 17:02:38 2022	1670749358	0	389	389	388
Sun Dec 11 17:02:35 2022	1670749355	0	389	389	388
Sun Dec 11 17:02:36 2022	1670749356	0	389	389	388
Sun Dec 11 17:02:38 2022	1670749358	0	389	389	388
Sun Dec 11 17:02:39 2022	1670749359	0	389	389	388
Sun Dec 11 17:02:38 2022	1670749358	0	389	389	389
Sun Dec 11 17:02:34 2022	1670749354	0	389	389	388
Sun Dec 11 17:02:37 2022	1670749357	0	389	389	388
Sun Dec 11 17:02:36 2022	1670749356	0	389	389	389
Sun Dec 11 17:02:36 2022	1670749356	0	389	389	388
Sun Dec 11 17:02:36 2022	1670749356	0	389	389	389
Sun Dec 11 17:02:37 2022	1670749357	0	389	389	389
Sun Dec 11 17:02:37 2022	1670749357	0	389	389	389
Sun Dec 11 17:02:34 2022	1670749354	0	389	389	389
Sun Dec 11 17:02:33 2022	1670749353	0	389	389	389
Sun Dec 11 17:02:36 2022	1670749356	0	389	390	389
Sun Dec 11 17:02:35 2022	1670749355	0	389	390	389
Sun Dec 11 17:02:36 2022	1670749356	0	390	390	389
Sun Dec 11 17:02:34 2022	1670749354	0	390	390	389
Sun Dec 11 17:02:35 2022	1670749355	0	390	390	389
Sun Dec 11 17:02:33 2022	1670749353	0	390	390	388
Sun Dec 11 17:02:37 2022	1670749357	0	390	390	389
Sun Dec 11 17:02:33 2022	1670749353	0	390	390	389
Sun Dec 11 17:02:36 2022	1670749356	0	390	390	388
Sun Dec 11 17:02:35 2022	1670749355	0	390	390	390
Sun Dec 11 17:02:38 2022	1670749358	0	390	390	389
Sun Dec 11 17:02:37 2022	1670749357	0	390	390	389
Sun Dec 11 17:02:39 2022	1670749359	0	390	390	389
Sun Dec 11 17:02:37 2022	1670749357	0	390	390	390
Sun Dec 11 17:02:37 2022	1670749357	0	390	390	389
Sun Dec 11 17:02:34 2022	1670749354	0	390	390	390
Sun Dec 11 17:02:34 2022	1670749354	0	390	390	389
Sun Dec 11 17:02:35 2022	1670749355	0	390	390	389
Sun Dec 11 17:02:37 2022	1670749357	0	390	390	389
Sun Dec 11 17:02:34 2022	1670749354	0	390	390	389
Sun Dec 11 17:02:34 2022	1670749354	0	390	390	389
Sun Dec 11 17:02:38 2022	1670749358	0	390	391	390
Sun Dec 11 17:02:34 2022	1670749354	0	390	391	390
Sun Dec 11 17:02:37 2022	1670749357	1	390	391	390
Sun Dec 11 17:02:35 2022	1670749355	0	390	391	390
Sun Dec 11 17:02:36 2022	1670749356	0	391	391	390
Sun Dec 11 17:02:35 2022	1670749355	0	390	391	390
Sun Dec 11 17:02:34 2022	1670749354	0	391	391	390
Sun Dec 11 17:02:37 2022	1670749357	0	391	391	390
Sun Dec 11 17:02:39 2022	1670749359	0	391	391	390
Sun Dec 11 17:02:37 2022	1670749357	0	391	391	390
Sun Dec 11 17:02:39 2022	1670749359	0	391	391	390
Sun Dec 11 17:02:34 2022	1670749354	0	391	391	390
Sun Dec 11 17:02:38 2022	1670749358	0	391	391	390
Sun Dec 11 17:02:38 2022	1670749358	0	391	391	390
Sun Dec 11 17:02:36 2022	1670749356	0	391	391	390
Sun Dec 11 17:02:38 2022	1670749358	0	391	391	390
Sun Dec 11 17:02:37 2022	1670749357	0	391	391	390
Sun Dec 11 17:02:35 2022	1670749355	0	391	391	390
Sun Dec 11 17:02:37 2022	1670749357	0	391	391	390
Sun Dec 11 17:02:34 2022	1670749354	0	391	391	390
Sun Dec 11 17:02:36 2022	1670749356	0	391	391	390
Sun Dec 11 17:02:39 2022	1670749359	0	391	391	390
Sun Dec 11 17:02:37 2022	1670749357	0	391	391	390
Sun Dec 11 17:02:34 2022	1670749354	0	391	391	391
Sun Dec 11 17:02:35 2022	1670749355	0	391	391	390
Sun Dec 11 17:02:33 2022	1670749353	0	391	391	391
Sun Dec 11 17:02:36 2022	1670749356	0	391	391	391
Sun Dec 11 17:02:35 2022	1670749355	0	391	391	390
Sun Dec 11 17:02:35 2022	1670749355	0	391	391	390
Sun Dec 11 17:02:34 2022	1670749354	0	391	391	390
Sun Dec 11 17:02:35 2022	1670749355	0	391	391	390
Sun Dec 11 17:02:33 2022	1670749353	0	391	391	391
Sun Dec 11 17:02:35 2022	1670749355	0	391	391	390
Sun Dec 11 17:02:37 2022	1670749357	0	391	391	391
Sun Dec 11 17:02:35 2022	1670749355	0	391	392	391
Sun Dec 11 17:02:37 2022	1670749357	0	391	392	391
Sun Dec 11 17:02:38 2022	1670749358	0	391	392	391
Sun Dec 11 17:02:35 2022	1670749355	0	392	392	391
Sun Dec 11 17:02:39 2022	1670749359	0	391	392	391
Sun Dec 11 17:02:37 2022	1670749357	0	392	392	391
Sun Dec 11 17:02:32 2022	1670749352	0	391	392	391
Sun Dec 11 17:02:37 2022	1670749357	1	391	392	390
Sun Dec 11 17:02:37 2022	1670749357	0	392	392	391
Sun Dec 11 17:02:35 2022	1670749355	0	392	392	391
Sun Dec 11 17:02:35 2022	1670749355	0	392	392	388
Sun Dec 11 17:02:36 2022	1670749356	0	392	392	391
Sun Dec 11 17:02:37 2022	1670749357	0	391	392	391
Sun Dec 11 17:02:37 2022	1670749357	0	392	392	391
Sun Dec 11 17:02:36 2022	1670749356	0	392	392	391
Sun Dec 11 17:02:38 2022	1670749358	0	392	392	392
Sun Dec 11 17:02:35 2022	1670749355	0	392	392	392
Sun Dec 11 17:02:34 2022	1670749354	0	392	392	392
Sun Dec 11 17:02:32 2022	1670749352	0	392	392	391
Sun Dec 11 17:02:35 2022	1670749355	0	392	392	392
Sun Dec 11 17:02:36 2022	1670749356	0	392	392	392
Sun Dec 11 17:02:32 2022	1670749352	0	392	392	392
Sun Dec 11 17:02:38 2022	1670749358	0	392	392	392
Sun Dec 11 17:02:33 2022	1670749353	0	392	392	392
Sun Dec 11 17:02:34 2022	1670749354	0	392	392	392
Sun Dec 11 17:02:35 2022	1670749355	0	392	393	391
Sun Dec 11 17:02:39 2022	1670749359	0	392	393	390
Sun Dec 11 17:02:33 2022	1670749353	0	393	393	390
Sun Dec 11 17:02:38 2022	1670749358	0	392	393	392
Sun Dec 11 17:02:39 2022	1670749359	0	393	393	392
Sun Dec 11 17:02:39 2022	1670749359	0	393	393	392
Sun Dec 11 17:02:37 2022	1670749357	0	393	393	392
Sun Dec 11 17:02:37 2022	1670749357	0	393	393	392
Sun Dec 11 17:02:32 2022	1670749352	4	389	393	389
Sun Dec 11 17:02:39 2022	1670749359	0	393	393	393
Sun Dec 11 17:02:38 2022	1670749358	0	393	393	392
Sun Dec 11 17:02:37 2022	1670749357	0	393	393	393
Sun Dec 11 17:02:33 2022	1670749353	0	393	393	392
Sun Dec 11 17:02:37 2022	1670749357	0	393	393	392
Sun Dec 11 17:02:34 2022	1670749354	0	393	393	392
Sun Dec 11 17:02:35 2022	1670749355	0	393	393	392
Sun Dec 11 17:02:37 2022	1670749357	0	393	393	393
Sun Dec 11 17:02:39 2022	1670749359	0	393	393	392
Sun Dec 11 17:02:37 2022	1670749357	0	393	393	393
Sun Dec 11 17:02:38 2022	1670749358	0	393	393	392
Sun Dec 11 17:02:35 2022	1670749355	0	393	393	393
Sun Dec 11 17:02:32 2022	1670749352	4	389	393	389
Sun Dec 11 17:02:37 2022	1670749357	0	393	394	393
Sun Dec 11 17:02:39 2022	1670749359	0	393	394	393
Sun Dec 11 17:02:39 2022	1670749359	0	394	394	393
Sun Dec 11 17:02:33 2022	1670749353	0	394	394	393
Sun Dec 11 17:02:37 2022	1670749357	0	393	394	393
Sun Dec 11 17:02:38 2022	1670749358	0	394	394	393
Sun Dec 11 17:02:39 2022	1670749359	0	394	394	393
Sun Dec 11 17:02:35 2022	1670749355	0	394	394	393
Sun Dec 11 17:02:36 2022	1670749356	0	394	394	393
Sun Dec 11 17:02:38 2022	1670749358	0	394	394	393
Sun Dec 11 17:02:36 2022	1670749356	0	394	394	393
Sun Dec 11 17:02:39 2022	1670749359	0	394	394	393
Sun Dec 11 17:02:38 2022	1670749358	0	394	394	393
Sun Dec 11 17:02:34 2022	1670749354	0	394	394	393
Sun Dec 11 17:02:38 2022	1670749358	0	394	394	393
Sun Dec 11 17:02:37 2022	1670749357	0	394	394	393
Sun Dec 11 17:02:35 2022	1670749355	0	394	394	394
Sun Dec 11 17:02:39 2022	1670749359	0	394	394	394
Sun Dec 11 17:02:33 2022	1670749353	0	394	394	393
Sun Dec 11 17:02:39 2022	1670749359	0	394	394	393
Sun Dec 11 17:02:37 2022	1670749357	0	394	394	394
Sun Dec 11 17:02:35 2022	1670749355	0	394	394	393
Sun Dec 11 17:02:39 2022	1670749359	0	394	394	394
Sun Dec 11 17:02:39 2022	1670749359	0	394	394	394
Sun Dec 11 17:02:37 2022	1670749357	0	394	394	394
Sun Dec 11 17:02:35 2022	1670749355	0	394	395	394
Sun Dec 11 17:02:39 2022	1670749359	0	394	395	394
Sun Dec 11 17:02:33 2022	1670749353	0	394	395	394
Sun Dec 11 17:02:34 2022	1670749354	0	394	395	394
Sun Dec 11 17:02:36 2022	1670749356	0	394	395	392
Sun Dec 11 17:02:36 2022	1670749356	0	394	395	393
Sun Dec 11 17:02:34 2022	1670749354	0	395	395	394
Sun Dec 11 17:02:37 2022	1670749357	0	395	395	394
Sun Dec 11 17:02:34 2022	1670749354	0	395	395	394
Sun Dec 11 17:02:37 2022	1670749357	0	395	395	394
Sun Dec 11 17:02:36 2022	1670749356	0	395	395	394
Sun Dec 11 17:02:34 2022	1670749354	0	395	395	394
Sun Dec 11 17:02:35 2022	1670749355	0	395	395	394
Sun Dec 11 17:02:34 2022	1670749354	0	395	395	394
Sun Dec 11 17:02:39 2022	1670749359	0	395	395	394
Sun Dec 11 17:02:37 2022	1670749357	0	395	395	394
Sun Dec 11 17:02:34 2022	1670749354	0	395	395	394
Sun Dec 11 17:02:33 2022	1670749353	0	395	395	395
Sun Dec 11 17:02:34 2022	1670749354	0	395	395	395
Sun Dec 11 17:02:34 2022	1670749354	0	395	395	394
Sun Dec 11 17:02:32 2022	1670749352	0	395	395	395
Sun Dec 11 17:02:36 2022	1670749356	0	395	395	394
Sun Dec 11 17:02:34 2022	1670749354	0	395	395	395
Sun Dec 11 17:02:36 2022	1670749356	0	395	395	395
Sun Dec 11 17:02:37 2022	1670749357	0	395	395	395
Sun Dec 11 17:02:37 2022	1670749357	0	395	395	395
Sun Dec 11 17:02:37 2022	1670749357	0	395	395	394
Sun Dec 11 17:02:34 2022	1670749354	0	395	395	395
Sun Dec 11 17:02:37 2022	1670749357	0	395	395	394
Sun Dec 11 17:02:37 2022	1670749357	0	395	395	395
Sun Dec 11 17:02:34 2022	1670749354	0	395	395	395
Sun Dec 11 17:02:38 2022	1670749358	0	395	395	395
Sun Dec 11 17:02:37 2022	1670749357	0	395	395	395
Sun Dec 11 17:02:39 2022	1670749359	0	395	396	395
Sun Dec 11 17:02:39 2022	1670749359	0	395	396	395
Sun Dec 11 17:02:38 2022	1670749358	0	396	396	395
Sun Dec 11 17:02:37 2022	1670749357	0	395	396	394
Sun Dec 11 17:02:39 2022	1670749359	0	395	396	395
Sun Dec 11 17:02:39 2022	1670749359	0	396	396	395
Sun Dec 11 17:02:34 2022	1670749354	0	396	396	395
Sun Dec 11 17:02:35 2022	1670749355	0	396	396	394
Sun Dec 11 17:02:33 2022	1670749353	0	396	396	395
Sun Dec 11 17:02:33 2022	1670749353	0	396	396	395
Sun Dec 11 17:02:33 2022	1670749353	0	396	396	395
Sun Dec 11 17:02:39 2022	1670749359	0	396	396	395
Sun Dec 11 17:02:38 2022	1670749358	0	396	396	395
Sun Dec 11 17:02:39 2022	1670749359	0	396	396	395
Sun Dec 11 17:02:36 2022	1670749356	0	396	396	395
Sun Dec 11 17:02:39 2022	1670749359	0	396	396	395
Sun Dec 11 17:02:36 2022	1670749356	0	396	396	395
Sun Dec 11 17:02:33 2022	1670749353	0	396	396	395
Sun Dec 11 17:02:34 2022	1670749354	0	396	396	396
